0.9995066 -0.0314108  0.0000000
0.06169824187762    1.96326988998670   -6.81248229671004
   0.06185935948627    1.96839673542318   -6.80775363294844
   0.06233442404867    1.98351353491013   -6.79917906682652
   0.06248450474485    1.98828918009702   -6.79645667724593
   0.06280588963707    1.99851581318735   -6.79279131622759
   0.06327668157879    2.01349665567980   -6.78730460942621
   0.06373916035208    2.02821296886361   -6.78283918356180
   0.06379794452075    2.03008351144049   -6.78194767656284
   0.06420855178646    2.04314924648984   -6.77724517868852
   0.06467443369904    2.05797384932172   -6.77260923852972
   0.06514077887479    2.07281319342668   -6.76782513952972
   0.06522837290659    2.07560048071290   -6.76690415811289
   0.06561057696999    2.08776241120985   -6.76316422203400
   0.06607378176850    2.10250182689084   -6.75869270620386
   0.06654115608417    2.11737391875889   -6.75390226365713
   0.06671634625737    2.12294856046027   -6.75206050512627
   0.06700923370407    2.13226839013047   -6.74846437718049
   0.06747882763284    2.14721111123283   -6.74381031350860
   0.06793123259817    2.16160687064947   -6.74026254701139
   0.06817125867908    2.16924462438661   -6.73725607544225
   0.06840830012313    2.17678740543865   -6.73440780610465
   0.06886884865882    2.19144229746617   -6.72904635807276
   0.06929831046722    2.20510799379183   -6.72250709588581
   0.06932805428006    2.20605445726279   -6.72160458837222
   0.06979800394081    2.22100849794025   -6.71316261353609
   0.07011895667512    2.23122137954272   -6.70754570750988
   0.07026520543945    2.23587509068113   -6.70478109777700
   0.07073172316638    2.25071992545379   -6.69562332228068
   0.07090487863437    2.25622982178529   -6.69272594237909
   0.07119895148255    2.26558737154259   -6.68630786936551
   0.07165693616150    2.28016068032557   -6.67880631055262
   0.07169259110211    2.28129523893223   -6.67776788192450
   0.07213090437325    2.29524259336921   -6.66944803008830
   0.07244894879526    2.30536293097369   -6.66303924383656
   0.07259410801290    2.30998197217441   -6.66021838672010
   0.07306516889310    2.32497137242817   -6.65190010383121
   0.07326744588642    2.33140793072111   -6.64814660287202
   0.07353084322218    2.33978936984593   -6.64261561975300
   0.07399386442893    2.35452294354214   -6.63417991105498
   0.07405533185809    2.35647886885241   -6.63316611411688
   0.07446589961176    2.36954334660813   -6.62491033169671
   0.07483847907441    2.38139901734349   -6.61841817659006
   0.07492567327327    2.38417358173923   -6.61654542507847
   0.07539696789772    2.39917041985573   -6.60807065227946
   0.07560284252496    2.40572145671606   -6.60356952156638
   0.07586547356601    2.41407851194776   -6.59812271422537
   0.07633240355044    2.42893646496670   -6.59036195887687
   0.07641575268805    2.43158867752980   -6.58859760512765
   0.07679460665857    2.44364400634282   -6.58114667998833
   0.07717677123636    2.45580468038727   -6.57374347254170
   0.07726483625171    2.45860695461320   -6.57191624590874
   0.07772776844595    2.47333769588562   -6.56348055270996
   0.07799174226028    2.48173747885586   -6.55881132321038
   0.07819761098713    2.48828832796298   -6.55425743611022
   0.07865961049958    2.50298939081955   -6.54491265367119
   0.07868514711442    2.50380197907957   -6.54410842889033
   0.07911793549039    2.51757352850148   -6.53201576608790
   0.07920408360236    2.52031480587279   -6.52926847132841
   0.07958480722524    2.53242962798880   -6.51629784032431
   0.07964308724701    2.53428412835125   -6.51443625846207
   0.08005335901118    2.54733918756837   -6.50054823621153
   0.08008131178684    2.54822865931228   -6.49965559652362
   0.08051722430847    2.56209962066131   -6.48558114240840
   0.08054636390357    2.56302685761212   -6.48465041454408
   0.08098149201919    2.57687285875714   -6.47062729073274
   0.08101063145396    2.57780009060611   -6.46969658725545
   0.08144772298001    2.59170856848405   -6.45573622147269
   0.08147686234530    2.59263579812193   -6.45480554503344
   0.08188378327726    2.60558423212928   -6.44019857519717
   0.08191214911068    2.60648684758415   -6.43924952277109
   0.08235630670597    2.62062017143115   -6.42492554124627
   0.08238583786633    2.62155986819073   -6.42401048319060
   0.08281716035237    2.63528477223885   -6.41013155522221
   0.08284629951644    2.63621199547386   -6.40920096022749
   0.08325616630519    2.64925416816427   -6.39530313869059
   0.08331444468655    2.65110861632818   -6.39344200851479
   0.08372239348848    2.66408975768823   -6.38041426669484
   0.08378067176569    2.66594420253794   -6.37855318937937
   0.08415942569665    2.67799634804074   -6.36552408872831
   0.08424684294619    2.68077801002442   -6.36273255327079
   0.08459884644960    2.69197894312032   -6.35071018049081
   0.08471540305253    2.69568783436341   -6.34698825525706
   0.08505988691889    2.70664948872865   -6.33581553415354
   0.08517731082136    2.71038597789072   -6.33118712925308
   0.08543538478540    2.71859802458057   -6.32120960376202
   0.08563983894257    2.72510386135065   -6.31005003153679
   0.08570187966599    2.72707802918014   -6.30636471798136
   0.08572635709940    2.72785691374036   -6.29212808936648
   0.08569961113776    2.72700584344140   -6.27737087412685
