0.9980267 -0.0627905  0.0000000
0.12881786867458    2.04750139033928   -6.81261504699214
   0.12927610239717    2.05478480679189   -6.80665480558348
   0.13022898339474    2.06993041653864   -6.79856690949113
   0.13042020789332    2.07296984290660   -6.79668677239153
   0.13118513894043    2.08512807373738   -6.79210844907425
   0.13211726936764    2.09994386261299   -6.78758745686457
   0.13304349200239    2.11466574981640   -6.78295951983979
   0.13310369501868    2.11562264935854   -6.78211100066195
   0.13398419386168    2.12961777770367   -6.77659363051145
   0.13491653864080    2.14443697360533   -6.77272887905795
   0.13584755617570    2.15923507356416   -6.76809026014792
   0.13602267102512    2.16201844439115   -6.76716979061383
   0.13678357174060    2.17411261493502   -6.76266822722660
   0.13772128177391    2.18901708910997   -6.75803394610710
   0.13864964109542    2.20377293797692   -6.75344689778828
   0.13888165157340    2.20746063892341   -6.75245766430917
   0.13958298379797    2.21860799541733   -6.74874422409580
   0.14051612903755    2.23343991427366   -6.74410319923844
   0.14145141206080    2.24830581222852   -6.74023876603013
   0.14196320911392    2.25644059344026   -6.73747274568076
   0.14237947419077    2.26305693737108   -6.73467088160310
   0.14330515341588    2.27777018732575   -6.72926090079560
   0.14422914411312    2.29245659889824   -6.72348666125306
   0.14428871509814    2.29340345259112   -6.72259746932754
   0.14516241163674    2.30729046140374   -6.71442188756277
   0.14591258927956    2.31921419358854   -6.70783779888131
   0.14609336313267    2.32208751170330   -6.70592823766289
   0.14703005538949    2.33697580878419   -6.69753192268459
   0.14749328768489    2.34433867527654   -6.69300562511720
   0.14796264132612    2.35179883777472   -6.68836582828239
   0.14887453696710    2.36629300393321   -6.68099807456552
   0.14912314840521    2.37024456958497   -6.67806152239942
   0.14982941967602    2.38147042997075   -6.67068613390953
   0.15064007764784    2.39435546945699   -6.66332940788890
   0.15076072944960    2.39627317493044   -6.66232380384367
   0.15168995355670    2.41104276917079   -6.65397557226375
   0.15227174957765    2.42029015211575   -6.64836656713022
   0.15262608949218    2.42592222377726   -6.64465268868352
   0.15355313548333    2.44065719785589   -6.63632062603850
   0.15390217976277    2.44620509780792   -6.63342310885764
   0.15449318206636    2.45559881042515   -6.62697358908959
   0.15542039368883    2.47033641713838   -6.61943597322990
   0.15548021378604    2.47128723035597   -6.61854940902021
   0.15635125748489    2.48513207348832   -6.61028294185021
   0.15705302675252    2.49628637658275   -6.60365811869732
   0.15728956755235    2.50004608493297   -6.60094513345578
   0.15822018349033    2.51483780169165   -6.59258995125940
   0.15868090104574    2.52216069753641   -6.58879211174655
   0.15914893550644    2.52959989226048   -6.58411645626094
   0.16008772501069    2.54452152413474   -6.57477245417969
   0.16020433328819    2.54637495963076   -6.57384311591224
   0.16102462284273    2.55941308874026   -6.56576649193816
   0.16182470041295    2.57212995755877   -6.55912921140888
   0.16194566900959    2.57405269834263   -6.55809454632007
   0.16287609647461    2.58884141940935   -6.54801608363491
   0.16321552657755    2.59423650640191   -6.54430537043093
   0.16379746315878    2.60348612348853   -6.53591792669808
   0.16420684499001    2.60999306136333   -6.52951429817764
   0.16473107937729    2.61832552834062   -6.52113686902861
   0.16513881694061    2.62480633132541   -6.51462118632822
   0.16566305018310    2.63313878010685   -6.50624400325184
   0.16612125789737    2.64042178316909   -6.49969986109792
   0.16658446558190    2.64778425848278   -6.49221358842335
   0.16700275492027    2.65443277712921   -6.48483627178822
   0.16752271325635    2.66269727821899   -6.47732230402133
   0.16793032793903    2.66917612807192   -6.46987469247818
   0.16845455200078    2.67750843092969   -6.46149815633236
   0.16886228238470    2.68398911980101   -6.45498315430651
   0.16938650552770    2.69232140805569   -6.44660685945144
   0.16979423521985    2.69880208593173   -6.44009204466145
   0.17031845750630    2.70713436057188   -6.43171598999686
   0.17072263848806    2.71355863331142   -6.42514500695249
   0.17125029056626    2.72194542293043   -6.41589321424881
   0.17160309952910    2.72755316081149   -6.41027745520992
   0.17218668085785    2.73682892041141   -6.40107374753368
   0.17253322728695    2.74233711816916   -6.39552358014073
   0.17311170518324    2.75153176103305   -6.38615955425202
   0.17346072785800    2.75707931758844   -6.38056276745552
   0.17404373075654    2.76634588330352   -6.37033440496867
   0.17433724933273    2.77101122747527   -6.36563943804774
   0.17497796106160    2.78119504878170   -6.35540349733514
   0.17526647441973    2.78578083729063   -6.35078095819458
   0.17590417585041    2.79591681127751   -6.34050088515393
   0.17614024072586    2.79966895502648   -6.33588891236456
   0.17683613908517    2.81072994270530   -6.32467768796172
   0.17699663596883    2.81328096761981   -6.32130575867169
   0.17740546972767    2.81977919413347   -6.30659874817886
   0.17751694543212    2.82155104971680   -6.29197279437538
   0.17745832698285    2.82061933614623   -6.27729950331122
   0.17735252814544    2.81893771178063   -6.26236818068894
   0.17729267855954    2.81798642985368   -6.24745154058574
   0.17722092620539    2.81684595884296   -6.23262547097661
   0.17710241700452    2.81496230903529   -6.21770804206714
   0.17704082807807    2.81398338108196   -6.20271638446243
   0.17693660132759    2.81232674432256   -6.18778552337851
   0.17685509044419    2.81103116593103   -6.17300330056822
   0.17680090240645    2.81016987173511   -6.16915829554602
   0.17670023186150    2.80856975924400   -6.15795320707465
   0.17657020374117    2.80650302145450   -6.14320015743609
   0.17633725957832    2.80280048001196   -6.12834768798952
   0.17593182878895    2.79635634214924   -6.11364024781338
   0.17587914727061    2.79551899339350   -6.11266360365648
   0.17530436164322    2.78638303746335   -6.09872021460265
   0.17497899015197    2.78121140570474   -6.09196991675442
   0.17457248428649    2.77475017999663   -6.08356005086732
   0.17404196958342    2.76631789025826   -6.07144070891041
   0.17388553440662    2.76383142432550   -6.06842799007119
   0.17321088078500    2.75310811208263   -6.05391757777087
   0.17308420582939    2.75109467132004   -6.05100215505511
   0.17252223916007    2.74216246689379   -6.03877519982815
   0.17217293716654    2.73661047069361   -6.03130460783054
   0.17182200633551    2.73103258486260   -6.02383919156314
   0.17124935929806    2.72193062084623   -6.01155612761444
   0.17112950388116    2.72002557354758   -6.00885292053025
   0.17045800556612    2.70935241346657   -5.99420308298960
   0.17028394039886    2.70658572685969   -5.99040085626617
   0.16971735213916    2.69758006435796   -5.97904639895723
   0.16936563178194    2.69198962936756   -5.97158503197219
   0.16901474122531    2.68641238368000   -5.96412068651037
   0.16842830909096    2.67709131182260   -5.95106422571230
   0.16832202402987    2.67540195915295   -5.94913732549729
   0.16765089827321    2.66473472071783   -5.93448880624468
   0.16747696986394    2.66197020781708   -5.93068717317102
   0.16695031212322    2.65359922273977   -5.91955998723805
   0.16655488292561    2.64731405562588   -5.91095238151814
   0.16621196637107    2.64186355307202   -5.90439066283622
   0.16562148085862    2.63247805461479   -5.89135607548171
   0.16555712617180    2.63145516615909   -5.88964010963404
   0.16486012411386    2.62037663569302   -5.87456856992410
   0.16468143108526    2.61753639133656   -5.87100698667482
   0.16415870807284    2.60922794697481   -5.85964292220296
   0.16376350712405    2.60294640777191   -5.85109400200324
   0.16346270070233    2.59816522661258   -5.84469574097141
   0.16282967474950    2.58810356721787   -5.83149158567865
   0.16276229089668    2.58703253154752   -5.82973005563457
   0.16209597863751    2.57644180146413   -5.81508709582825
   0.16186681981364    2.57279942626182   -5.81036756447459
   0.16135474439271    2.56466022052041   -5.79993996560734
   0.16094342442680    2.55812247687704   -5.79062084589830
   0.16065627348932    2.55355834342433   -5.78500267777785
