0.9984891 -0.0549502  0.0000000
0.11168040373951    2.02932302879537   -6.81243238303157
   0.11168575581830    2.02942028038449   -6.81212751983370
   0.11230859204645    2.04073771709343   -6.80463477717528
   0.11300278425399    2.05335174951107   -6.79668299637449
   0.11316828603124    2.05635905031434   -6.79567475473341
   0.11398782534673    2.07125074080102   -6.79032016395294
   0.11479536090130    2.08592431326843   -6.78584779668088
   0.11545283367117    2.09787112388187   -6.78192983965419
   0.11561931335630    2.10089619406028   -6.78091069334215
   0.11644176931030    2.11584088222152   -6.77504585903953
   0.11724838107628    2.13049766870504   -6.77098354302151
   0.11790916871564    2.14250471317117   -6.76713905025618
   0.11806627004990    2.14535937114871   -6.76618252175022
   0.11888551781161    2.16024576386810   -6.76076693789333
   0.11970234842961    2.17508823513643   -6.75689554502140
   0.12046175467374    2.18888725920706   -6.75231903349715
   0.12051473077920    2.18984987777925   -6.75148469180329
   0.12133715545584    2.20479399760576   -6.74667933999478
   0.12215374763444    2.21963213623774   -6.74220355267596
   0.12296168118973    2.23431294069939   -6.73834866298511
   0.12306439042597    2.23617925037754   -6.73745107625327
   0.12378113126322    2.24920300958707   -6.73198836238967
   0.12458680974682    2.26384283757667   -6.72724361949652
   0.12509703161784    2.27311398057033   -6.72259464942179
   0.12539958896072    2.27861169156432   -6.71983200714560
   0.12621051259494    2.29334682817197   -6.71151154487260
   0.12651959132395    2.29896303801280   -6.70777904637107
   0.12703153218373    2.30826541641885   -6.70216192958717
   0.12784828396574    2.32310645517358   -6.69378748532004
   0.12790070891309    2.32405905875816   -6.69290310859194
   0.12866612262466    2.33796724335848   -6.68461350998284
   0.12932236939195    2.34989177651606   -6.67802623428321
   0.12948071826214    2.35276910322785   -6.67611470113117
   0.13029497775499    2.36756485507791   -6.66776262835121
   0.13070719174706    2.37505511584791   -6.66312537790277
   0.13111161921374    2.38240388917016   -6.65859689629884
   0.13190863100318    2.39688623633560   -6.65024462862551
   0.13208462437626    2.40008417789870   -6.64813533333705
   0.13274810757448    2.41214020284370   -6.64089491572486
   0.13345261643577    2.42494169718242   -6.63347171752388
   0.13356186560732    2.42692684276102   -6.63240305683372
   0.13437651127805    2.44172961177490   -6.62325621339149
   0.13483585177622    2.45007619917764   -6.61849053598673
   0.13519431170844    2.45658970531654   -6.61473343823809
   0.13601414470409    2.47148673220881   -6.60633770055680
   0.13631537928882    2.47696040761994   -6.60355378225445
   0.13682407099108    2.48620374621290   -6.59802280391885
   0.13758906958679    2.50010438782307   -6.58881258971852
   0.13764652329465    2.50114836804302   -6.58788015789253
   0.13845969885817    2.51592442402271   -6.58032621970085
   0.13902296526706    2.52615942906068   -6.57391946957478
   0.13927907828231    2.53081320915466   -6.57114523268304
   0.14008668357333    2.54548804878971   -6.56285292314361
   0.14044360340883    2.55197357012880   -6.55899561867242
   0.14090267031872    2.56031518621185   -6.55341506342439
   0.14161484496943    2.57325597412832   -6.54420129844999
   0.14171455267193    2.57506774351718   -6.54244259763114
   0.14252240954535    2.58974715460728   -6.53033531610337
